user_id,gender,age,city,register_date,user_level,source_channel
U04852,M,32,Shanghai,2025-05-08,Silver,Wechat
U04853,F,18,Hangzhou,2025-02-24,Gold,Douyin
U04854,F,39,Hangzhou,2025-01-24,None,Douyin
U04855,M,23,Hangzhou,2025-06-17,Silver,Douyin
U04856,F,22,Shenzhen,2025-02-08,Silver,Douyin
U04857,F,34,Shanghai,2025-04-10,None,Douyin
U04858,F,31,Beijing,2025-03-08,None,Douyin
U04859,F,44,Nanjing,2025-02-11,Silver,Organic
U04860,M,33,Hangzhou,2025-05-13,Silver,Wechat
U04861,F,35,Nanjing,2025-01-22,None,Douyin
U04862,F,22,Chengdu,2025-01-26,Silver,Wechat
U04863,M,43,Shenzhen,2025-01-04,None,Organic
U04864,F,36,Nanjing,2025-02-02,Gold,Douyin
U04865,M,44,Hangzhou,2025-04-27,None,Wechat
U04866,F,52,Hangzhou,2025-06-17,Silver,Google
U04867,F,34,Hangzhou,2025-01-14,Silver,Organic
U04868,M,48,Guangzhou,2025-03-08,None,Douyin
U04869,F,32,Chengdu,2025-04-26,None,Wechat
U04870,F,49,Chengdu,2025-05-02,Platinum,Wechat
U04871,F,45,Shanghai,2025-05-17,Silver,Douyin
U04872,F,40,Guangzhou,2025-02-15,Gold,Douyin
U04873,M,51,Beijing,2025-04-09,None,Wechat
U04874,F,42,Nanjing,2025-01-02,None,Organic
U04875,F,30,Beijing,2025-06-01,None,Douyin
U04876,F,28,Hangzhou,2025-05-12,None,Wechat
U04877,F,35,Shenzhen,2025-01-13,Gold,Douyin
U04878,M,25,Chengdu,2025-01-11,None,Douyin
U04879,F,33,Shenzhen,2025-05-06,Platinum,Google
U04880,F,50,Shenzhen,2025-01-13,Silver,Organic
U04881,F,50,Nanjing,2025-04-19,Gold,Wechat
U04882,M,38,Guangzhou,2025-03-17,None,Wechat
U04883,M,28,Shenzhen,2025-03-10,Silver,Organic
U04884,F,29,Shanghai,2025-04-02,None,Douyin
U04885,F,32,Shenzhen,2025-04-25,Gold,Google
U04886,M,22,Guangzhou,2025-06-12,None,Organic
U04887,F,39,Nanjing,2025-01-29,Silver,Organic
U04888,F,43,Beijing,2025-01-10,None,Wechat
U04889,M,31,Guangzhou,2025-02-14,None,Douyin
U04890,M,41,Nanjing,2025-01-25,None,Google
U04891,F,48,Hangzhou,2025-02-07,Platinum,XHS
U04892,F,36,Hangzhou,2025-03-12,Gold,Douyin
U04893,M,18,Chengdu,2025-06-26,None,Douyin
U04894,F,45,Shanghai,2025-05-15,None,Douyin
U04895,F,20,Shenzhen,2025-01-20,None,Organic
U04896,M,43,Guangzhou,2025-01-10,None,Douyin
U04897,M,20,Hangzhou,2025-06-13,Silver,XHS
U04898,M,50,Shenzhen,2025-05-12,Gold,XHS
U04899,F,48,Hangzhou,2025-06-13,Silver,Google
U04900,M,35,Beijing,2025-04-13,Gold,Organic
U04901,M,18,Chengdu,2025-03-07,Silver,XHS
U04902,M,26,Chengdu,2025-04-21,Silver,Wechat
U04903,F,48,Shenzhen,2025-02-19,Platinum,Douyin
U04904,M,22,Nanjing,2025-06-07,None,Wechat
U04905,F,45,Guangzhou,2025-01-13,None,Wechat
U04906,M,47,Chengdu,2025-05-02,None,Douyin
U04907,F,20,Nanjing,2025-04-22,None,Douyin
U04908,M,18,Shenzhen,2025-06-26,Silver,Douyin
U04909,M,51,Guangzhou,2025-05-09,None,Douyin
U04910,M,46,Nanjing,2025-04-13,Silver,Google
U04911,F,26,Shanghai,2025-03-14,None,XHS
U04912,M,37,Shanghai,2025-04-15,Silver,Wechat
U04913,M,25,Shenzhen,2025-04-17,None,XHS
U04914,F,50,Guangzhou,2025-03-10,Silver,Douyin
U04915,F,22,Shanghai,2025-06-12,Silver,XHS
U04916,M,42,Shanghai,2025-02-26,None,Organic
U04917,M,36,Shanghai,2025-03-25,None,Google
U04918,F,41,Nanjing,2025-06-06,None,XHS
U04919,F,18,Guangzhou,2025-06-05,None,Wechat
U04920,F,19,Guangzhou,2025-04-18,Silver,Douyin
U04921,F,34,Guangzhou,2025-04-10,Silver,Wechat
U04922,F,52,Shenzhen,2025-01-04,None,Wechat
U04923,F,47,Chengdu,2025-03-23,None,Google
U04924,M,36,Hangzhou,2025-04-24,None,Douyin
U04925,M,46,Guangzhou,2025-05-08,Silver,Douyin
U04926,M,50,Nanjing,2025-06-28,None,Google
U04927,F,34,Hangzhou,2025-04-10,None,Organic
U04928,M,28,Nanjing,2025-01-09,Silver,Organic
U04929,F,18,Shanghai,2025-05-05,None,XHS
U04930,F,30,Shenzhen,2025-02-23,Silver,Douyin
U04931,F,27,Hangzhou,2025-03-16,Silver,Douyin
U04932,F,22,Shanghai,2025-06-22,None,Wechat
U04933,M,36,Guangzhou,2025-02-09,None,Google
U04934,F,45,Hangzhou,2025-04-01,None,Douyin
U04935,F,34,Guangzhou,2025-01-06,None,Wechat
U04936,M,27,Hangzhou,2025-05-06,None,Organic
U04937,M,19,Hangzhou,2025-05-18,None,Douyin
U04938,M,52,Shanghai,2025-06-05,Silver,XHS
U04939,M,40,Beijing,2025-04-12,Platinum,Douyin
U04940,F,42,Beijing,2025-01-29,None,Wechat
U04941,F,21,Guangzhou,2025-02-10,Silver,Wechat
U04942,F,31,Chengdu,2025-04-15,None,XHS
U04943,F,43,Guangzhou,2025-02-25,None,XHS
U04944,F,47,Chengdu,2025-03-13,None,Wechat
U04945,M,53,Nanjing,2025-04-03,Gold,Wechat
U04946,F,23,Guangzhou,2025-06-25,Silver,XHS
U04947,F,28,Beijing,2025-05-18,Silver,Wechat
U04948,F,32,Chengdu,2025-04-14,None,Douyin
U04949,F,48,Chengdu,2025-04-29,None,Douyin
U04950,M,26,Chengdu,2025-04-26,Silver,XHS
U04951,F,26,Shenzhen,2025-02-15,Gold,Wechat
U04952,F,36,Chengdu,2025-01-01,Silver,Wechat
U04953,M,38,Nanjing,2025-04-29,Silver,Douyin
U04954,F,34,Guangzhou,2025-01-26,None,Organic
U04955,F,27,Hangzhou,2025-06-17,None,Douyin
U04956,M,29,Nanjing,2025-04-16,None,Wechat
U04957,M,26,Beijing,2025-01-08,Gold,Organic
U04958,M,30,Guangzhou,2025-06-06,Silver,Google
U04959,F,24,Shanghai,2025-05-27,None,Douyin
U04960,M,47,Beijing,2025-03-25,None,Google
U04961,F,53,Nanjing,2025-05-26,None,Organic
U04962,F,37,Shanghai,2025-01-24,Silver,XHS
U04963,F,43,Guangzhou,2025-06-03,None,Google
U04964,M,52,Chengdu,2025-05-11,None,Wechat
U04965,F,53,Shenzhen,2025-02-11,Silver,Wechat
U04966,M,41,Hangzhou,2025-03-03,None,Organic
U04967,F,39,Beijing,2025-02-21,Gold,Google
U04968,M,29,Shanghai,2025-03-17,None,Douyin
U04969,F,30,Hangzhou,2025-02-22,None,Douyin
U04970,F,45,Beijing,2025-03-04,None,Organic
U04971,F,20,Guangzhou,2025-02-15,None,Douyin
U04972,M,34,Chengdu,2025-06-14,None,Google
U04973,F,52,Chengdu,2025-06-04,Silver,Organic
U04974,M,36,Hangzhou,2025-02-10,Silver,Douyin
U04975,M,39,Nanjing,2025-01-18,None,Douyin
U04976,F,48,Chengdu,2025-01-09,None,Organic
U04977,F,26,Chengdu,2025-05-14,Platinum,Organic
U04978,M,27,Chengdu,2025-04-09,Gold,Organic
U04979,F,24,Nanjing,2025-04-17,None,Organic
U04980,M,23,Nanjing,2025-05-18,None,Google
U04981,M,24,Hangzhou,2025-06-05,None,Wechat
U04982,M,24,Shenzhen,2025-05-04,Silver,XHS
U04983,M,52,Shenzhen,2025-04-12,Gold,XHS
U04984,F,29,Hangzhou,2025-04-13,Gold,Organic
U04985,M,23,Beijing,2025-02-01,Gold,Douyin
U04986,M,42,Nanjing,2025-03-09,None,Google
U04987,F,28,Hangzhou,2025-02-13,Silver,Wechat
U04988,F,40,Beijing,2025-06-18,None,Google
U04989,F,30,Beijing,2025-03-04,Gold,XHS
U04990,M,39,Shenzhen,2025-03-09,Silver,Google
U04991,M,18,Hangzhou,2025-06-14,None,Douyin
U04992,M,34,Chengdu,2025-05-06,Gold,Wechat
U04993,F,18,Shenzhen,2025-03-08,None,Wechat
U04994,F,51,Shenzhen,2025-06-26,Silver,Douyin
U04995,F,34,Guangzhou,2025-04-26,Platinum,Wechat
U04996,M,52,Chengdu,2025-03-12,None,Douyin
U04997,M,40,Guangzhou,2025-02-05,None,Google
U04998,M,27,Beijing,2025-03-15,Silver,Wechat
U04999,F,44,Nanjing,2025-04-05,None,Douyin
U05000,F,35,Nanjing,2025-03-16,None,XHS
U05001,F,33,Hangzhou,2025-02-10,None,Douyin
U05002,F,27,Beijing,2025-04-23,Gold,Wechat
U05003,M,26,Beijing,2025-06-27,None,Wechat
U05004,F,47,Chengdu,2025-06-05,Silver,Douyin
U05005,F,37,Nanjing,2025-04-09,Gold,Wechat
U05006,M,27,Chengdu,2025-02-28,None,Douyin
U05007,F,51,Beijing,2025-02-24,None,Google
U05008,M,47,Shenzhen,2025-05-30,Gold,XHS
U05009,F,41,Hangzhou,2025-04-04,None,Douyin
U05010,M,44,Shenzhen,2025-06-08,Silver,Wechat
U05011,M,18,Guangzhou,2025-06-14,None,Organic
U05012,F,50,Guangzhou,2025-05-09,None,XHS
U05013,F,32,Chengdu,2025-04-06,None,Douyin
U05014,M,36,Chengdu,2025-05-05,Silver,Wechat
U05015,F,27,Beijing,2025-05-15,None,XHS
U05016,F,53,Shanghai,2025-05-04,Silver,Google
U05017,M,39,Shenzhen,2025-06-21,None,Douyin
U05018,F,18,Beijing,2025-02-27,None,Wechat
U05019,M,29,Shenzhen,2025-02-27,Gold,Google
U05020,M,26,Nanjing,2025-06-05,Silver,Wechat
U05021,F,53,Hangzhou,2025-02-20,Gold,Douyin
U05022,M,49,Chengdu,2025-04-28,Silver,Google
U05023,M,49,Nanjing,2025-05-15,Gold,Wechat
U05024,F,54,Nanjing,2025-02-21,Silver,Organic
U05025,F,49,Nanjing,2025-01-09,None,Google
U05026,F,37,Guangzhou,2025-01-26,None,Douyin
U05027,F,36,Guangzhou,2025-01-18,Silver,Douyin
U05028,M,41,Chengdu,2025-05-17,Silver,Organic
U05029,F,26,Guangzhou,2025-01-15,Silver,XHS
U05030,M,39,Beijing,2025-05-14,Silver,Google
U05031,M,24,Nanjing,2025-03-07,None,Google
U05032,M,52,Beijing,2025-06-16,None,Wechat
U05033,F,21,Beijing,2025-06-26,Silver,XHS
U05034,F,34,Guangzhou,2025-01-11,Silver,Douyin
U05035,M,28,Nanjing,2025-03-13,None,Douyin
U05036,M,42,Beijing,2025-02-18,None,Wechat
U05037,F,29,Shanghai,2025-05-14,None,Wechat
U05038,M,38,Beijing,2025-02-23,Silver,Wechat
U05039,F,43,Hangzhou,2025-05-30,Gold,Wechat
U05040,M,24,Shenzhen,2025-01-26,Platinum,Wechat
U05041,M,30,Beijing,2025-06-12,None,Wechat
U05042,M,40,Hangzhou,2025-05-03,Silver,Wechat
U05043,F,29,Beijing,2025-01-22,None,XHS
U05044,M,19,Guangzhou,2025-01-26,Gold,Douyin
U05045,F,31,Guangzhou,2025-05-05,Gold,XHS
U05046,F,36,Chengdu,2025-01-03,None,Wechat
U05047,F,42,Chengdu,2025-01-29,Gold,Organic
U05048,M,53,Guangzhou,2025-06-14,None,Google
U05049,F,54,Shanghai,2025-06-12,Platinum,Google
U05050,F,36,Guangzhou,2025-03-06,Platinum,Organic
U05051,F,38,Nanjing,2025-03-11,Silver,Douyin
U05052,F,48,Guangzhou,2025-02-15,Silver,XHS
U05053,F,22,Nanjing,2025-05-04,None,Wechat
U05054,F,39,Chengdu,2025-03-18,None,Douyin
U05055,M,47,Shenzhen,2025-05-17,None,Organic
U05056,F,38,Nanjing,2025-03-12,Gold,Wechat
U05057,M,54,Chengdu,2025-04-23,Silver,Douyin
U05058,F,36,Shanghai,2025-02-16,Platinum,Douyin
U05059,F,23,Hangzhou,2025-03-23,Silver,Wechat
U05060,M,19,Shanghai,2025-02-11,Platinum,Douyin
U05061,F,49,Shanghai,2025-04-21,Gold,Wechat
U05062,F,49,Nanjing,2025-04-24,None,XHS
U05063,M,52,Beijing,2025-06-25,Platinum,Organic
U05064,M,50,Beijing,2025-01-28,None,Douyin
U05065,F,38,Shenzhen,2025-03-20,Gold,Wechat
U05066,F,51,Shanghai,2025-05-16,None,Wechat
U05067,F,22,Guangzhou,2025-06-25,Silver,Organic
U05068,M,53,Shenzhen,2025-02-23,None,XHS
U05069,M,24,Chengdu,2025-02-10,None,Douyin
U05070,M,18,Chengdu,2025-04-12,Silver,Douyin
U05071,M,25,Shenzhen,2025-02-10,Gold,Organic
U05072,F,25,Nanjing,2025-05-13,Gold,Wechat
U05073,F,28,Chengdu,2025-06-02,None,Douyin
U05074,M,19,Shenzhen,2025-03-10,Gold,Douyin
U05075,F,28,Shenzhen,2025-05-01,None,Organic
U05076,F,38,Shenzhen,2025-02-07,Silver,Organic
U05077,F,28,Hangzhou,2025-04-01,None,XHS
U05078,F,30,Guangzhou,2025-03-20,None,XHS
U05079,F,30,Shanghai,2025-04-11,None,Wechat
U05080,M,38,Hangzhou,2025-04-14,Silver,Organic
U05081,M,31,Hangzhou,2025-04-01,None,Google
U05082,M,30,Chengdu,2025-03-12,Silver,Douyin
U05083,M,54,Beijing,2025-06-30,None,Organic
U05084,F,24,Shenzhen,2025-06-19,None,Douyin
U05085,M,23,Shenzhen,2025-04-06,None,Wechat
U05086,F,53,Shenzhen,2025-04-20,Silver,Wechat
U05087,M,41,Chengdu,2025-05-23,Silver,Organic
U05088,F,51,Chengdu,2025-02-25,Silver,Organic
U05089,M,27,Shanghai,2025-03-12,Silver,XHS
U05090,M,40,Shenzhen,2025-03-04,Silver,Douyin
U05091,F,38,Shanghai,2025-05-03,Gold,Google
U05092,F,47,Nanjing,2025-06-18,None,XHS
U05093,F,52,Beijing,2025-06-30,Gold,Google
U05094,F,23,Shanghai,2025-03-13,None,Google
U05095,M,21,Nanjing,2025-01-26,Silver,XHS
U05096,F,39,Guangzhou,2025-03-29,None,Douyin
U05097,F,50,Shenzhen,2025-04-05,None,Douyin
U05098,F,30,Beijing,2025-01-29,None,Douyin
U05099,F,39,Chengdu,2025-01-19,Gold,Douyin
U05100,M,31,Chengdu,2025-04-16,None,Wechat
U05101,F,21,Guangzhou,2025-02-08,Silver,Organic
U05102,M,45,Hangzhou,2025-02-21,Silver,Wechat
U05103,F,37,Guangzhou,2025-03-04,Gold,Organic
U05104,F,46,Guangzhou,2025-05-20,None,Douyin
U05105,F,50,Nanjing,2025-05-16,None,Douyin
U05106,M,48,Chengdu,2025-01-06,None,XHS
U05107,F,40,Chengdu,2025-01-18,Silver,Wechat
U05108,F,28,Nanjing,2025-04-03,Silver,Wechat
U05109,M,44,Shenzhen,2025-02-24,Platinum,Douyin
U05110,M,33,Hangzhou,2025-04-30,None,Organic
U05111,F,46,Beijing,2025-04-03,None,Organic
U05112,F,19,Shenzhen,2025-06-23,Silver,XHS
U05113,M,49,Beijing,2025-06-04,None,Wechat
U05114,F,41,Hangzhou,2025-01-31,Silver,Wechat
U05115,F,30,Chengdu,2025-04-12,None,XHS
U05116,M,45,Guangzhou,2025-01-13,Silver,Wechat
U05117,M,51,Guangzhou,2025-04-06,None,Organic
U05118,M,25,Guangzhou,2025-04-22,Silver,XHS
U05119,F,30,Shenzhen,2025-03-25,Gold,Wechat
U05120,F,49,Nanjing,2025-05-28,Platinum,Douyin
U05121,M,54,Guangzhou,2025-01-18,None,Douyin
U05122,M,32,Guangzhou,2025-01-24,Platinum,Google
U05123,M,18,Guangzhou,2025-02-10,Platinum,Douyin
U05124,M,23,Chengdu,2025-04-30,None,Douyin
U05125,F,50,Chengdu,2025-01-19,Silver,Wechat
U05126,F,48,Hangzhou,2025-03-12,None,Organic
U05127,F,21,Shanghai,2025-02-08,Silver,Douyin
U05128,F,33,Hangzhou,2025-02-16,None,Wechat
U05129,F,53,Shanghai,2025-05-16,None,XHS
U05130,F,28,Shanghai,2025-04-13,None,Wechat
U05131,F,41,Shanghai,2025-06-09,Silver,Organic
U05132,M,40,Shenzhen,2025-01-03,None,Google
U05133,M,44,Shenzhen,2025-04-20,Silver,Organic
U05134,F,36,Guangzhou,2025-02-27,None,Google
U05135,M,22,Chengdu,2025-04-28,None,Douyin
U05136,F,24,Nanjing,2025-05-28,None,Organic
U05137,M,25,Beijing,2025-05-28,Platinum,Douyin
U05138,M,31,Shenzhen,2025-02-07,None,XHS
U05139,M,18,Shanghai,2025-02-16,Silver,Wechat
U05140,M,28,Chengdu,2025-05-17,None,Douyin
U05141,F,28,Shanghai,2025-02-02,Silver,Wechat
U05142,F,41,Beijing,2025-03-25,None,Organic
U05143,M,49,Beijing,2025-06-18,Platinum,Google
U05144,M,22,Hangzhou,2025-03-19,Silver,Douyin
U05145,M,51,Beijing,2025-03-11,None,Organic
U05146,M,46,Beijing,2025-04-01,Silver,Douyin
U05147,M,40,Chengdu,2025-04-23,Gold,Organic
U05148,M,51,Hangzhou,2025-04-07,None,Douyin
U05149,F,19,Shanghai,2025-02-23,None,XHS
U05150,F,22,Hangzhou,2025-04-25,None,Organic
U05151,M,35,Chengdu,2025-02-20,None,XHS
U05152,M,33,Shanghai,2025-04-08,Gold,XHS
U05153,M,25,Beijing,2025-02-14,Gold,Organic
U05154,M,36,Hangzhou,2025-02-23,None,Organic
U05155,F,26,Nanjing,2025-06-04,None,Wechat
U05156,F,32,Beijing,2025-03-23,None,Douyin
U05157,M,33,Chengdu,2025-02-23,Silver,XHS
U05158,F,30,Hangzhou,2025-05-10,Silver,Organic
U05159,M,44,Hangzhou,2025-03-07,None,Organic
U05160,M,52,Hangzhou,2025-01-05,None,Organic
U05161,F,19,Chengdu,2025-04-18,None,Organic
U05162,F,31,Shenzhen,2025-01-26,Gold,XHS
U05163,M,45,Hangzhou,2025-03-21,Gold,Wechat
U05164,F,45,Beijing,2025-06-16,Silver,Wechat
U05165,M,21,Nanjing,2025-06-29,Platinum,Organic
U05166,F,54,Hangzhou,2025-06-14,Gold,Wechat
U05167,F,52,Nanjing,2025-01-05,None,Organic
U05168,F,30,Shanghai,2025-06-15,Silver,Douyin
U05169,M,22,Beijing,2025-02-06,None,XHS
U05170,M,40,Beijing,2025-05-25,None,Wechat
U05171,M,38,Beijing,2025-05-13,None,Douyin
U05172,F,40,Chengdu,2025-06-27,Gold,Douyin
U05173,M,22,Guangzhou,2025-01-10,Gold,Organic
U05174,F,45,Shenzhen,2025-02-23,None,Wechat
U05175,F,27,Chengdu,2025-06-08,Silver,Douyin
U05176,F,39,Beijing,2025-02-10,Platinum,Douyin
U05177,M,31,Nanjing,2025-02-14,None,Douyin
U05178,M,30,Shenzhen,2025-06-21,None,XHS
U05179,M,33,Shanghai,2025-01-29,Silver,Douyin
U05180,M,21,Shenzhen,2025-05-08,None,Douyin
U05181,F,33,Chengdu,2025-04-14,Silver,Google
U05182,F,37,Shanghai,2025-03-09,None,XHS
U05183,F,39,Shanghai,2025-01-07,Silver,Google
U05184,M,51,Nanjing,2025-05-01,Silver,Google
U05185,F,53,Shanghai,2025-02-06,Silver,XHS
U05186,F,28,Chengdu,2025-05-19,Gold,Wechat
U05187,M,19,Beijing,2025-06-03,None,Douyin
U05188,M,34,Shenzhen,2025-01-26,Silver,Douyin
U05189,M,22,Hangzhou,2025-02-27,Silver,Google
U05190,M,33,Hangzhou,2025-01-17,Platinum,Wechat
U05191,F,38,Chengdu,2025-04-29,None,XHS
U05192,F,22,Beijing,2025-05-18,Silver,Wechat
U05193,M,45,Shenzhen,2025-06-04,Gold,Douyin
U05194,F,39,Shenzhen,2025-05-02,None,Douyin
U05195,F,27,Nanjing,2025-02-02,Silver,Douyin
U05196,F,24,Guangzhou,2025-05-19,None,Google
U05197,M,40,Hangzhou,2025-06-21,None,XHS
U05198,M,45,Beijing,2025-05-07,Silver,Google
U05199,M,36,Chengdu,2025-02-26,Gold,XHS
U05200,M,27,Nanjing,2025-02-06,Silver,Douyin
U05201,M,42,Nanjing,2025-01-22,None,Wechat
U05202,F,26,Guangzhou,2025-04-14,Gold,XHS
U05203,M,43,Beijing,2025-01-27,None,Douyin
U05204,M,52,Nanjing,2025-03-06,None,Douyin
U05205,F,31,Shenzhen,2025-06-18,None,Douyin
U05206,F,50,Chengdu,2025-04-29,Gold,Douyin
U05207,F,29,Hangzhou,2025-02-03,Silver,Douyin
U05208,M,46,Guangzhou,2025-04-06,Gold,XHS
U05209,F,46,Nanjing,2025-01-09,None,Douyin
U05210,M,51,Beijing,2025-01-13,None,Wechat
U05211,M,47,Nanjing,2025-01-04,Silver,Douyin
U05212,M,43,Beijing,2025-01-09,Silver,Wechat
U05213,F,46,Shanghai,2025-04-12,None,Google
U05214,F,50,Hangzhou,2025-05-27,Silver,XHS
U05215,M,30,Nanjing,2025-03-30,Silver,Wechat
U05216,F,54,Hangzhou,2025-05-28,None,Douyin
U05217,F,21,Guangzhou,2025-02-24,None,Organic
U05218,F,39,Shanghai,2025-03-09,None,Douyin
U05219,F,28,Shenzhen,2025-03-13,None,Wechat
U05220,F,31,Shenzhen,2025-02-17,None,Organic
U05221,F,20,Nanjing,2025-05-05,Gold,Google
U05222,F,38,Chengdu,2025-01-25,Silver,XHS
U05223,F,21,Shanghai,2025-05-13,None,Douyin
U05224,F,18,Nanjing,2025-04-04,Platinum,Wechat
U05225,M,37,Shanghai,2025-01-07,Platinum,Douyin
U05226,F,22,Chengdu,2025-02-28,None,XHS
U05227,M,53,Guangzhou,2025-01-29,None,XHS
U05228,M,38,Chengdu,2025-03-17,None,Wechat
U05229,F,41,Hangzhou,2025-03-30,None,Douyin
U05230,M,29,Chengdu,2025-04-22,None,Wechat
U05231,M,32,Hangzhou,2025-05-10,Gold,Wechat
U05232,M,22,Beijing,2025-05-11,Silver,XHS
U05233,M,54,Chengdu,2025-06-24,Silver,Google
U05234,M,37,Nanjing,2025-01-05,Platinum,XHS
U05235,M,46,Guangzhou,2025-04-01,Silver,XHS
U05236,M,45,Chengdu,2025-05-16,Silver,Wechat
U05237,F,54,Guangzhou,2025-05-17,None,Douyin
U05238,M,40,Shenzhen,2025-02-28,None,Wechat
U05239,M,47,Nanjing,2025-02-10,None,Google
U05240,M,29,Chengdu,2025-02-12,None,XHS
U05241,F,41,Chengdu,2025-02-08,Silver,Organic
U05242,F,18,Shanghai,2025-02-21,None,Wechat
U05243,F,50,Hangzhou,2025-04-13,None,Google
U05244,F,44,Hangzhou,2025-05-14,Silver,Douyin
U05245,F,27,Beijing,2025-04-30,Silver,Douyin
U05246,M,45,Shanghai,2025-03-18,Gold,Douyin
U05247,F,53,Beijing,2025-03-06,None,Douyin
U05248,M,31,Shanghai,2025-06-06,Silver,Douyin
U05249,M,39,Beijing,2025-04-16,Silver,Douyin
U05250,M,50,Chengdu,2025-05-04,Silver,Organic
U05251,F,23,Chengdu,2025-03-04,None,Organic
U05252,F,50,Hangzhou,2025-02-10,Silver,Google
U05253,M,40,Beijing,2025-06-01,Gold,Wechat
U05254,M,46,Beijing,2025-03-31,None,Organic
U05255,M,35,Hangzhou,2025-03-12,None,Organic
U05256,M,47,Beijing,2025-02-01,Silver,Douyin
U05257,M,22,Nanjing,2025-04-24,Silver,Organic
U05258,F,52,Shanghai,2025-03-12,Silver,Wechat
U05259,M,50,Guangzhou,2025-06-13,Gold,XHS
U05260,M,41,Chengdu,2025-03-21,None,Organic
U05261,F,36,Beijing,2025-06-10,Silver,Douyin
U05262,F,34,Shenzhen,2025-06-19,None,Douyin
U05263,F,52,Beijing,2025-02-01,Silver,Douyin
U05264,F,18,Shenzhen,2025-01-19,Silver,Google
U05265,F,23,Chengdu,2025-01-11,Gold,Google
U05266,M,38,Nanjing,2025-03-07,None,Wechat
U05267,F,25,Guangzhou,2025-04-30,Silver,Douyin
U05268,F,20,Chengdu,2025-02-13,Gold,Douyin
U05269,M,18,Guangzhou,2025-03-16,None,XHS
U05270,M,22,Nanjing,2025-01-27,None,Douyin
U05271,F,49,Beijing,2025-06-04,None,Wechat
U05272,F,50,Chengdu,2025-06-20,Gold,Organic
U05273,F,40,Hangzhou,2025-06-29,None,Wechat
U05274,M,27,Chengdu,2025-01-15,Silver,Douyin
U05275,F,41,Shenzhen,2025-03-13,Gold,Douyin
U05276,F,42,Hangzhou,2025-06-13,None,XHS
U05277,F,47,Shenzhen,2025-06-20,None,Douyin
U05278,M,53,Shanghai,2025-01-22,None,Wechat
U05279,M,35,Guangzhou,2025-05-05,None,Wechat
U05280,M,43,Guangzhou,2025-05-07,None,Wechat
U05281,F,32,Shanghai,2025-04-22,Gold,Organic
U05282,F,22,Guangzhou,2025-05-05,Silver,Douyin
U05283,F,44,Shanghai,2025-05-13,Platinum,XHS
U05284,M,52,Guangzhou,2025-06-04,Silver,Organic
U05285,M,20,Guangzhou,2025-06-14,Silver,Douyin
U05286,M,40,Chengdu,2025-01-25,Silver,Douyin
U05287,F,51,Guangzhou,2025-03-03,None,XHS
U05288,F,51,Chengdu,2025-06-22,None,Google
U05289,M,46,Shenzhen,2025-04-11,Gold,Douyin
U05290,F,26,Chengdu,2025-06-15,Silver,Wechat
U05291,M,28,Hangzhou,2025-04-28,Silver,Wechat
U05292,F,48,Nanjing,2025-06-10,None,Wechat
U05293,M,52,Guangzhou,2025-01-07,None,Wechat
U05294,M,49,Nanjing,2025-02-16,None,Organic
U05295,M,31,Shenzhen,2025-03-26,Platinum,XHS
U05296,M,24,Nanjing,2025-04-16,None,Douyin
U05297,F,49,Shenzhen,2025-04-27,None,Organic
U05298,F,19,Shenzhen,2025-06-24,Silver,Organic
U05299,F,34,Hangzhou,2025-03-05,Gold,Douyin
U05300,F,25,Hangzhou,2025-01-13,Platinum,Wechat
U05301,F,35,Chengdu,2025-06-28,None,Douyin
U05302,M,32,Guangzhou,2025-02-11,Silver,XHS
U05303,F,29,Nanjing,2025-05-21,None,XHS
U05304,F,34,Chengdu,2025-04-13,Silver,Douyin
U05305,F,48,Chengdu,2025-02-14,None,Wechat
U05306,F,33,Shenzhen,2025-01-23,None,Douyin
U05307,M,36,Shenzhen,2025-06-07,None,Douyin
U05308,M,42,Nanjing,2025-03-20,Silver,Douyin
U05309,F,53,Shenzhen,2025-01-24,None,Google
U05310,F,24,Nanjing,2025-06-09,Gold,Douyin
U05311,F,22,Beijing,2025-02-17,Silver,Douyin
U05312,F,41,Shenzhen,2025-03-09,None,Douyin
U05313,F,24,Shenzhen,2025-03-28,Silver,Douyin
U05314,M,19,Shenzhen,2025-02-10,None,Douyin
U05315,M,35,Beijing,2025-01-05,None,Wechat
U05316,F,38,Guangzhou,2025-05-29,None,Douyin
U05317,F,39,Chengdu,2025-06-29,Gold,Google
U05318,M,20,Hangzhou,2025-05-24,Gold,Organic
U05319,M,53,Beijing,2025-06-08,Silver,Douyin
U05320,M,21,Nanjing,2025-01-24,None,XHS
U05321,F,46,Chengdu,2025-06-03,None,XHS
U05322,M,26,Nanjing,2025-03-09,Platinum,Douyin
U05323,F,42,Hangzhou,2025-03-29,None,Organic
U05324,F,28,Shanghai,2025-02-04,Gold,Douyin
U05325,M,31,Shenzhen,2025-03-17,Silver,Organic
U05326,F,48,Chengdu,2025-02-27,None,Douyin
U05327,M,37,Guangzhou,2025-01-11,Gold,Organic
U05328,F,32,Shanghai,2025-02-09,Platinum,XHS
U05329,M,29,Chengdu,2025-05-07,None,Douyin
U05330,M,39,Beijing,2025-06-27,None,Wechat
U05331,F,52,Nanjing,2025-02-27,Silver,Wechat
U05332,M,37,Shanghai,2025-02-25,None,Douyin
U05333,M,52,Shanghai,2025-03-17,None,Wechat
U05334,F,33,Chengdu,2025-06-06,None,Organic
U05335,F,51,Guangzhou,2025-04-23,Silver,Organic
